NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
9014,서울특별시 종로구 사직동,9,9,0,광화문스페이스본(101동~105동),97.61,202408,30,"155,000",-,11,개인,개인,2008,사직로8길 4,-,중개거래,서울 종로구,-
9015,서울특별시 성동구 마장동,784,784,0,세림,72.84,202408,30,"89,700",-,2,개인,개인,1986,마장로42길 16,-,중개거래,서울 성동구,-
9016,서울특별시 성동구 마장동,818,818,0,현대,84.91,202408,30,"96,200",-,3,개인,개인,1998,살곶이길 50,-,중개거래,서울 성동구,-
9017,서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,84.95,202408,30,"134,000",115,15,개인,개인,2003,고산자로 164,-,직거래,-,2024.9.10
9018,서울특별시 성동구 금호동4가,340,340,0,서울숲푸르지오,59.99,202408,30,"140,000",-,4,개인,개인,2007,금호로 15,-,중개거래,서울 성동구,-
9019,서울특별시 성동구 성수동2가,336-2,336,2,성동상가,53.05,202408,30,"148,000",-,5,개인,개인,1978,성덕정15길 12,-,중개거래,서울 성동구,-
9020,서울특별시 광진구 광장동,576,576,0,광장현대9단지,84.96,202408,30,"137,200",-,2,개인,개인,1999,아차산로69길 19,-,중개거래,서울 광진구,-
9021,서울특별시 광진구 광장동,218-1,218,1,극동1,126.94,202408,30,"225,000",-,5,개인,개인,1985,아차산로 552,-,중개거래,서울 광진구,-
9022,서울특별시 동대문구 용두동,792,792,0,래미안 허브리츠,59.98,202408,30,"110,000",-,9,개인,개인,2011,정릉천동로 36,-,중개거래,서울 동대문구,-
9023,서울특별시 동대문구 제기동,252,252,0,이수브라운스톤,84.9,202408,30,"84,500",-,3,개인,개인,2005,왕산로23길 89,-,중개거래,서울 동대문구,-
9024,서울특별시 동대문구 답십리동,111,111,0,답십리대우,84.99,202408,30,"85,500",-,5,개인,개인,2002,답십리로41길 33,-,중개거래,서울 동대문구,-
9025,서울특별시 동대문구 답십리동,10,10,0,동아,59.88,202408,30,"63,700",-,1,개인,개인,2001,한천로11길 10-1,-,중개거래,서울 동대문구,-
9026,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202408,30,"99,900",-,14,개인,개인,2007,장안벚꽃로 167,-,중개거래,"서울 광진구, 서울 동대문구",-
9027,서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),58.42,202408,30,"82,000",-,19,개인,개인,2003,장안벚꽃로 107,-,중개거래,서울 동대문구,-
9028,서울특별시 중랑구 면목동,193-1,193,1,면목한신,35.3,202408,30,"30,000",5동,6,개인,개인,1988,중랑천로 20,-,직거래,-,2024.9.6
9029,서울특별시 중랑구 상봉동,495,495,0,동부아파트,84.99,202408,30,"66,000",-,4,개인,개인,1999,신내로7가길 31,-,중개거래,서울 중랑구,-
9030,서울특별시 중랑구 망우동,575,575,0,청광,83.4564,202408,30,"57,000",-,10,개인,개인,2001,용마산로116길 76,-,중개거래,서울 중랑구,-
9031,서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,84.9594,202408,30,"109,500",-,8,개인,개인,2016,아리랑로 75,-,중개거래,서울 성북구,-
9032,서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,114.89,202408,30,"113,500",-,17,개인,개인,2004,북악산로 844,-,중개거래,서울 성북구,-
9033,서울특별시 성북구 돈암동,609-1,609,1,한신,68.13,202408,30,"69,800",-,13,개인,개인,1998,성북로4길 52,-,중개거래,서울 성북구,-
9034,서울특별시 성북구 동소문동7가,23,23,0,한신플러스C,59.91,202408,30,"73,000",-,7,개인,개인,2004,동소문로15길 99,-,중개거래,서울 성북구,-
9035,서울특별시 성북구 길음동,1281,1281,0,길음뉴타운4단지(e편한세상),59.97,202408,30,"75,000",-,1,개인,개인,2005,길음로 118,-,중개거래,서울 성북구,-
9036,서울특별시 성북구 길음동,1281,1281,0,길음뉴타운4단지(e편한세상),84.64,202408,30,"93,000",-,6,개인,개인,2005,길음로 118,-,중개거래,서울 성북구,-
9037,서울특별시 성북구 종암동,131,131,0,아이파크종암동2차,59.675,202408,30,"73,800",-,16,개인,개인,2005,종암로9길 71,-,중개거래,서울 성북구,-
9038,서울특별시 성북구 종암동,131,131,0,아이파크종암동2차,84.73,202408,30,"94,000",-,9,개인,개인,2005,종암로9길 71,-,중개거래,서울 성북구,-
9039,서울특별시 성북구 종암동,127,127,0,선경(127),59.17,202408,30,"49,500",-,8,개인,개인,1998,종암로24가길 50,-,중개거래,서울 성북구,-
9040,서울특별시 강북구 수유동,553-61,553,61,극동,84.99,202408,30,"40,000",2,1,개인,개인,1992,인수봉로72길 4,-,직거래,-,2024.9.2
9041,서울특별시 도봉구 방학동,715-12,715,12,방학동삼성래미안2,84.937,202408,30,"77,500",-,1,개인,개인,2002,도봉로150길 42,-,중개거래,서울 도봉구,-
9042,서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,202408,30,"82,000",-,5,개인,개인,1992,노해로66길 21,-,중개거래,서울 도봉구,-
9043,서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,202408,30,"80,000",-,6,개인,개인,1992,노해로66길 21,-,중개거래,서울 도봉구,-
9044,서울특별시 도봉구 창동,299,299,0,상아1차아파트,58.59,202408,30,"53,500",-,14,개인,개인,1987,해등로 118,-,중개거래,서울 도봉구,-
9045,서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),58.01,202408,30,"62,500",-,7,개인,개인,1990,해등로 50,-,중개거래,서울 도봉구,-
9046,서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,202408,30,"31,000",-,1,개인,개인,1989,덕릉로66길 17,-,직거래,-,-
9047,서울특별시 도봉구 창동,820,820,0,창동신도브래뉴1차,84.989,202408,30,"83,900",-,10,개인,개인,2003,도봉로136나길 40,-,중개거래,서울 도봉구,-
9048,서울특별시 노원구 상계동,172,172,0,상계대림,59.67,202408,30,"48,900",-,9,개인,개인,1989,상계로 193-14,-,중개거래,서울 노원구,-
9049,서울특별시 노원구 상계동,1289,1289,0,상계불암대림,59.22,202408,30,"51,000",-,11,개인,개인,2000,덕릉로94길 21,-,중개거래,서울 노원구,-
9050,서울특별시 노원구 상계동,1289,1289,0,상계불암대림,84.96,202408,30,"70,000",-,11,개인,개인,2000,덕릉로94길 21,-,중개거래,서울 노원구,-
9051,서울특별시 노원구 상계동,1289,1289,0,상계불암대림,114.81,202408,30,"77,000",205,6,개인,개인,2000,덕릉로94길 21,-,중개거래,서울 노원구,2024.9.4
9052,서울특별시 노원구 상계동,1296,1296,0,상록수1단지,53.656,202408,30,"45,000",-,13,개인,개인,2002,동일로239나길 31,-,중개거래,서울 노원구,-
9053,서울특별시 노원구 중계동,369,369,0,주공2,44.52,202408,30,"36,000",-,3,개인,개인,1992,한글비석로14길 8,-,중개거래,서울 노원구,-
9054,서울특별시 노원구 중계동,358-2,358,2,주공4,59.39,202408,30,"62,000",-,7,개인,개인,1991,덕릉로76길 29,-,중개거래,서울 노원구,-
9055,서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202408,30,"127,750",-,12,개인,개인,1996,중계로 233,-,중개거래,"서울 노원구, 서울 도봉구",-
9056,서울특별시 은평구 녹번동,281,281,0,북한산푸르지오,84.99,202408,30,"109,700",-,10,개인,개인,2015,통일로 660,-,중개거래,서울 은평구,-
9057,서울특별시 은평구 불광동,641,641,0,북한산현대힐스테이트3차아파트,84.98,202408,30,"84,000",-,2,개인,개인,2010,불광로 122-10,-,중개거래,서울 은평구,-
9058,서울특별시 서대문구 홍제동,196-26,196,26,제니스뷰아파트,69.65,202408,30,"67,000",-,2,개인,개인,2022,홍제원길 51,-,중개거래,서울 서대문구,-
9059,서울특별시 서대문구 홍제동,104-20,104,20,안산맨숀,76.03,202408,30,"47,000",-,2,개인,개인,1972,통일로32길 6,-,중개거래,서울 서대문구,-
9060,서울특별시 서대문구 홍제동,453,453,0,청구1차,84.78,202408,30,"88,300",-,6,개인,개인,1994,통일로 348,-,중개거래,서울 서대문구,-
9061,서울특별시 서대문구 홍은동,22,22,0,유원,84.6,202408,30,"57,000",-,5,개인,개인,1987,홍은중앙로1길 33,-,중개거래,서울 서대문구,-
9062,서울특별시 서대문구 남가좌동,396,396,0,DMC금호리첸시아,59.83,202408,30,"108,300",-,11,개인,개인,2022,수색로2길 39,-,중개거래,"서울 마포구, 서울 서대문구",-
9063,서울특별시 서대문구 남가좌동,376,376,0,남가좌동현대,59.4,202408,30,"72,500",-,12,개인,개인,1999,가재울로 45,-,중개거래,서울 서대문구,-
9064,서울특별시 마포구 도화동,559,559,0,마포트라팰리스,75.36,202408,30,"96,500",-,3,개인,개인,2006,마포대로 53,-,중개거래,서울 마포구,-
9065,서울특별시 양천구 신정동,326,326,0,목동신시가지12,56.76,202408,30,"133,000",-,3,개인,개인,1988,목동동로 50,-,중개거래,서울 양천구,-
9066,서울특별시 양천구 신정동,312,312,0,목동신시가지9,106.39,202408,30,"204,000",-,4,개인,개인,1987,목동서로 340,-,중개거래,서울 양천구,-
9067,서울특별시 양천구 신정동,743-2,743,2,신정6현대,114.8,202408,30,"94,300",-,8,개인,개인,2000,신정로 170,-,중개거래,서울 양천구,-
9068,서울특별시 양천구 신정동,1259,1259,0,신트리1,49.8,202408,30,"59,800",-,3,개인,개인,1999,신정로 293,-,중개거래,서울 양천구,-
9069,서울특별시 양천구 신정동,1303,1303,0,대림e-편한세상,109.905,202408,30,"94,000",-,18,개인,개인,2004,신정로13길 38,-,중개거래,서울 양천구,-
9070,서울특별시 양천구 신정동,1303,1303,0,대림e-편한세상,109.905,202408,30,"103,500",-,13,개인,개인,2004,신정로13길 38,-,중개거래,서울 양천구,-
9071,서울특별시 양천구 목동,912,912,0,목동신시가지5,95.27,202408,30,"227,000",-,5,개인,개인,1986,목동동로 350,-,중개거래,서울 양천구,-
9072,서울특별시 양천구 목동,911,911,0,목동신시가지6,47.94,202408,30,"150,000",-,2,개인,개인,1986,목동동로 430,-,중개거래,서울 양천구,-
9073,서울특별시 양천구 목동,936,936,0,진도2,59.46,202408,30,"118,500",-,4,개인,개인,1999,목동동로 250,-,중개거래,서울 양천구,-
9074,서울특별시 양천구 신월동,1063,1063,0,롯데캐슬,84.966,202408,30,"100,700",-,16,개인,개인,2014,중앙로29길 61,-,중개거래,서울 양천구,-
9075,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,59.94,202408,30,"112,500",-,14,개인,개인,2005,공항대로75길 17,-,중개거래,"서울 강서구, 서울 양천구",-
9076,서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.96,202408,30,"90,300",-,12,개인,개인,1993,공항대로63길 14,-,중개거래,서울 강서구,-
9077,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,202408,30,"81,000",-,12,개인,개인,1995,강서로56나길 37,-,중개거래,서울 강서구,-
9078,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,59.34,202408,30,"60,000",-,9,개인,개인,1994,양천로6길 28,-,중개거래,서울 강서구,-
9079,서울특별시 강서구 방화동,286-1,286,1,한미(286-1),47.22,202408,30,"42,000",-,2,개인,개인,1988,양천로23길 9,-,중개거래,서울 강서구,-
9080,서울특별시 구로구 신도림동,644,644,0,동아2,59.595,202408,30,"90,900",-,14,개인,법인,2000,경인로 643,-,중개거래,서울 구로구,-
9081,서울특별시 구로구 신도림동,290,290,0,미성,37.91,202408,30,"49,000",2,13,개인,개인,1989,신도림로11가길 36,-,중개거래,서울 구로구,2024.9.4
9082,서울특별시 구로구 신도림동,646,646,0,대림e-편한세상4,117.74,202408,30,"177,500",-,6,개인,개인,2003,경인로65길 16-15,-,중개거래,"서울 구로구, 서울 양천구",-
9083,서울특별시 구로구 구로동,1259,1259,0,구일우성,59.44,202408,30,"51,800",-,12,개인,개인,1998,구일로2길 60,-,중개거래,서울 구로구,-
9084,서울특별시 구로구 구로동,685-70,685,70,현대연예인,84.91,202408,30,"62,000",-,13,개인,개인,1989,구일로4길 46,-,중개거래,서울 구로구,-
9085,서울특별시 구로구 항동,241,241,0,한양수자인에듀힐즈,76.88,202408,30,"84,000",-,11,개인,개인,2019,항동로 42,-,중개거래,서울 구로구,-
9086,서울특별시 금천구 독산동,1147,1147,0,금천롯데캐슬골드파크1차,84.4623,202408,30,"117,000",-,21,개인,개인,2016,벚꽃로 40,-,중개거래,서울 금천구,-
9087,서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,44.89,202408,30,"36,500",-,2,개인,개인,1990,한내로 69-54,20240831,중개거래,경기 광명시,-
9088,서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,44.89,202408,30,"36,500",-,2,개인,개인,1990,한내로 69-54,-,중개거래,경기 광명시,-
9089,서울특별시 영등포구 당산동4가,1월 30일,30,1,당산현대5차,84.69,202408,30,"128,000",-,18,개인,개인,2000,당산로42길 16,-,중개거래,서울 영등포구,-
9090,서울특별시 영등포구 문래동5가,14,14,0,문래두산위브,65.46,202408,30,"72,000",-,2,개인,개인,1988,선유로9나길 8,-,중개거래,서울 영등포구,-
9091,서울특별시 영등포구 양평동3가,101,101,0,양평현대6차,84.94,202408,30,"102,700",-,4,개인,개인,2000,선유로 207,-,중개거래,서울 영등포구,-
9092,서울특별시 동작구 상도동,531,531,0,힐스테이트 상도 센트럴파크,84.7835,202408,30,"145,500",-,2,개인,개인,2012,상도로 346-1,-,중개거래,서울 동작구,-
9093,서울특별시 동작구 상도동,904,904,0,상도역롯데캐슬파크엘,59.9818,202408,30,"133,000",-,14,개인,개인,2021,양녕로 220,-,중개거래,서울 동작구,-
9094,서울특별시 동작구 상도동,418,418,0,쌍용스윗닷홈,59.578,202408,30,"89,900",-,6,개인,개인,2003,상도로 107,-,중개거래,서울 동작구,-
9095,서울특별시 동작구 상도동,421,421,0,삼성래미안2,59.886,202408,30,"95,000",-,7,개인,개인,2003,상도로55길 47,-,중개거래,"서울 동작구, 서울 양천구",-
9096,서울특별시 동작구 흑석동,340,340,0,롯데캐슬에듀포레,59.8718,202408,30,"160,000",-,11,개인,개인,2018,서달로 123,-,중개거래,서울 동작구,-
9097,서울특별시 동작구 사당동,105,105,0,극동(105),51.57,202408,30,"89,000",-,5,개인,개인,1993,동작대로29길 119,-,중개거래,서울 동작구,-
9098,서울특별시 동작구 대방동,500,500,0,성원,84.32,202408,30,"110,000",-,4,개인,개인,1994,여의대방로44길 9,-,중개거래,서울 동작구,-
9099,서울특별시 관악구 봉천동,863-9,863,9,코스모블루,13.09,202408,30,"12,300",-,5,개인,개인,2012,남부순환로220길 29,-,중개거래,서울 관악구,2024.9.3
9100,서울특별시 관악구 봉천동,867-12,867,12,프라비다2,19.61,202408,30,"17,100",-,8,개인,개인,2013,남부순환로218길 37,-,중개거래,서울 관악구,2024.9.5
9101,서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),114.75,202408,30,"69,000",-,25,개인,개인,2003,성현로 80,-,직거래,-,-
9102,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202408,30,"82,000",-,10,개인,개인,2004,관악로30길 27,-,중개거래,서울 관악구,-
9103,서울특별시 서초구 서초동,1685,1685,0,삼풍아파트,79.47,202408,30,"268,000",-,11,개인,개인,1988,서초중앙로 200,-,중개거래,서울 서초구,-
9104,서울특별시 서초구 서초동,1454-29,1454,29,서초한신,84.99,202408,30,"145,000",-,9,개인,개인,2001,남부순환로323길 38-15,-,직거래,-,-
9105,서울특별시 강남구 개포동,187,187,0,개포주공5단지,74.25,202408,30,"270,000",-,3,개인,개인,1983,삼성로4길 17,-,중개거래,서울 강남구,-
9106,서울특별시 강남구 삼성동,189,189,0,래미안라클래시,101.98,202408,30,"420,000",-,15,개인,개인,2021,삼성로 651,-,중개거래,서울 강남구,-
